reformulation,retriever,dataset_name,elapsed_time,map,recip_rank,RR(rel=2),RR@10,RR@100,nDCG@10,nDCG@100,P@10,P@100,P@1000,R@50,R@1000,AP(rel=2),path,mean_minilm_similarity,std_minilm_similarity,mean_bert_similarity,std_bert_similarity,mean_jaccard_similarity,std_jaccard_similarity,mean_tfidfcosine_similarity,std_tfidfcosine_similarity,mean_szymkiewicz_similarity,std_szymkiewicz_similarity,date
cmp_e10,DPH%100,irds:beir/nfcorpus/test,260.76338291168213,0.03285152323879379,0.14324644095903472,0.03558612701843666,0.13797483905843047,0.14308233798781858,0.07585308892283939,0.07525271713276857,0.056037151702786406,0.020959752321981405,0.0020959752321981434,0.06400443676285891,0.07894990262680358,0.018577286674009985,2024-10-30--08-48-02--wmKdR_reformulators,0.30682140588760376,0.28422296047210693,0.5631266832351685,0.20128680765628815,0.16570621879991757,0.28715379423482745,0.16704978387531325,0.28608148617506407,0.22887495646116335,0.32322035170722646,2024-10-30 08:48:02
cmp_e10,DPH,irds:beir/nfcorpus/test,260.76338291168213,0.03508726532955104,0.14374644698471237,0.03579967618616246,0.13797483905843047,0.14308233798781858,0.07585308892283939,0.07528644958286133,0.056037151702786406,0.020990712074303388,0.0046253869969040155,0.06400443676285891,0.14948958136589427,0.01913030169380607,2024-10-30--08-48-02--wmKdR_reformulators,0.30682140588760376,0.28422296047210693,0.5631266832351685,0.20128680765628815,0.16570621879991757,0.28715379423482745,0.16704978387531325,0.28608148617506407,0.22887495646116335,0.32322035170722646,2024-10-30 08:48:02
cmp_e10,BM25%100,irds:beir/nfcorpus/test,260.76338291168213,0.03267122548151986,0.14026185297075042,0.0351313457800287,0.1356098579782791,0.14010215884164237,0.07541372457604412,0.07518360003778624,0.05665634674922602,0.020928792569659425,0.0020928792569659452,0.06330537230892927,0.0805576839316606,0.018371055766111744,2024-10-30--08-48-02--wmKdR_reformulators,0.30682140588760376,0.28422296047210693,0.5631266832351685,0.20128680765628815,0.16570621879991757,0.28715379423482745,0.16704978387531325,0.28608148617506407,0.22887495646116335,0.32322035170722646,2024-10-30 08:48:02
cmp_e10,BM25,irds:beir/nfcorpus/test,260.76338291168213,0.034892947771594664,0.14070766731099144,0.03526703179680725,0.1356098579782791,0.14010215884164237,0.07541372457604412,0.07539578547034416,0.05665634674922602,0.02102167182662537,0.0046253869969040155,0.06330537230892927,0.14938638219148767,0.018898943206115647,2024-10-30--08-48-02--wmKdR_reformulators,0.30682140588760376,0.28422296047210693,0.5631266832351685,0.20128680765628815,0.16570621879991757,0.28715379423482745,0.16704978387531325,0.28608148617506407,0.22887495646116335,0.32322035170722646,2024-10-30 08:48:02
cmp_e10,BM25%100>>MonoT5,irds:beir/nfcorpus/test,260.76338291168213,0.03317440226685918,0.1496941865179929,0.041685825951103074,0.14333751044277362,0.14969455631914344,0.07654496541833172,0.07626907885202841,0.05727554179566564,0.020928792569659425,0.0020928792569659452,0.06876883345199514,0.0805576839316606,0.02138444545329533,2024-10-30--08-48-02--wmKdR_reformulators,0.30682140588760376,0.28422296047210693,0.5631266832351685,0.20128680765628815,0.16570621879991757,0.28715379423482745,0.16704978387531325,0.28608148617506407,0.22887495646116335,0.32322035170722646,2024-10-30 08:48:02
vikm_e10,BM25%100>>MonoT5,irds:beir/nfcorpus/test,226.16206812858582,0.008787656094125065,0.06524878403311046,0.01269482053959338,0.06103739741510638,0.06679677164920954,0.029269639303973354,0.03263462839218831,0.029102167182662522,0.012321981424148594,0.0012321981424148613,0.03370023519480263,0.04433034915557504,0.004551295346439673,2024-10-30--08-48-02--WlgGf_reformulators,0.2097672075033188,0.2163858264684677,0.49145033955574036,0.18394255638122559,0.07499208308031838,0.19737452421805263,0.07279750512212897,0.1947961851047628,0.11286885245901639,0.23741629358897148,2024-10-30 08:48:02
chatgpt3p5_promptM2k1,BM25%100,irds:beir/webis-touche2020/v2,124.23824310302734,0.18498519269385538,0.5331228979012229,0.4892290483775353,0.5229186912860382,0.5314222176291142,0.29987728644518374,0.41925593577243686,0.26326530612244897,0.08591836734693878,0.008591836734693882,0.4002094372318945,0.516520440028006,0.22377333204575223,2024-10-30--04-41-19--o4SKh_reformulators,0.8215472102165222,0.06753527373075485,0.8904500007629395,0.05309556797146797,0.5158836628224384,0.11109974514739986,0.6104174771041316,0.11396902949570832,1.0,0.0,2024-10-30 04:41:19
chatgpt3p5_promptM2k1,DPH%100,irds:beir/webis-touche2020/v2,124.23824310302734,0.1998354337320856,0.5763303901218977,0.5242470567885644,0.5667233560090702,0.5763303901218977,0.335865115021182,0.4415799599305097,0.29591836734693877,0.08836734693877552,0.008836734693877557,0.4040337855497954,0.5196644660446823,0.24621156373689468,2024-10-30--04-41-19--o4SKh_reformulators,0.8215472102165222,0.06753527373075485,0.8904500007629395,0.05309556797146797,0.5158836628224384,0.11109974514739986,0.6104174771041316,0.11396902949570832,1.0,0.0,2024-10-30 04:41:19
chatgpt3p5_promptM2k1,DPH,irds:beir/webis-touche2020/v2,124.23824310302734,0.21204462887441614,0.576489828897408,0.5244064955640746,0.5667233560090702,0.5763303901218977,0.335865115021182,0.4415799599305097,0.29591836734693877,0.08836734693877552,0.014346938775510212,0.4040337855497954,0.7866350989121562,0.2557009754791124,2024-10-30--04-41-19--o4SKh_reformulators,0.8215472102165222,0.06753527373075485,0.8904500007629395,0.05309556797146797,0.5158836628224384,0.11109974514739986,0.6104174771041316,0.11396902949570832,1.0,0.0,2024-10-30 04:41:19
chatgpt3p5_promptM2k1,BM25,irds:beir/webis-touche2020/v2,124.23824310302734,0.1995315096554004,0.5331847408202088,0.48929089129652104,0.5229186912860382,0.5314222176291142,0.29987728644518374,0.41925593577243686,0.26326530612244897,0.08591836734693878,0.015163265306122458,0.4002094372318945,0.8272173713369027,0.23432057446056656,2024-10-30--04-41-19--o4SKh_reformulators,0.8215472102165222,0.06753527373075485,0.8904500007629395,0.05309556797146797,0.5158836628224384,0.11109974514739986,0.6104174771041316,0.11396902949570832,1.0,0.0,2024-10-30 04:41:19
chatgpt3p5_promptM2k1,BM25%100>>MonoT5,irds:beir/webis-touche2020/v2,124.23824310302734,0.20700294297785185,0.6236164901862922,0.5653106509713863,0.6160673793326854,0.6236164901862922,0.3240050102197172,0.4425329019090322,0.273469387755102,0.08591836734693878,0.008591836734693882,0.4051009435312127,0.516520440028006,0.23716400905617988,2024-10-30--04-41-19--o4SKh_reformulators,0.8215472102165222,0.06753527373075485,0.8904500007629395,0.05309556797146797,0.5158836628224384,0.11109974514739986,0.6104174771041316,0.11396902949570832,1.0,0.0,2024-10-30 04:41:19
chatgpt3p5_promptM1k1,BM25%100>>MonoT5,irds:beir/webis-touche2020/v2,122.85254836082458,0.18393464038747045,0.5429439786851171,0.4907352915927091,0.5396744412050534,0.5439643868483826,0.29329147572839576,0.39360680100942,0.26326530612244897,0.07836734693877549,0.007836734693877556,0.3861554528894501,0.472653751754429,0.2024666003432664,2024-10-30--04-38-13--Z4rWr_reformulators,0.6806495785713196,0.11920537799596786,0.7236086130142212,0.1458490639925003,0.4797750435505537,0.11096950152009251,0.5685732283327501,0.10977926943749086,1.0,0.0,2024-10-30 04:38:13
chatgpt3p5_promptM1k1,BM25,irds:beir/webis-touche2020/v2,122.85254836082458,0.17924198333318672,0.451078847625247,0.3854272991667005,0.44408811143505017,0.4508344880853885,0.2507880622441439,0.3683871446431627,0.22653061224489793,0.07836734693877549,0.01483673469387756,0.37777560181068504,0.812719947636028,0.19854306181452547,2024-10-30--04-38-13--Z4rWr_reformulators,0.6806495785713196,0.11920537799596786,0.7236086130142212,0.1458490639925003,0.4797750435505537,0.11096950152009251,0.5685732283327501,0.10977926943749086,1.0,0.0,2024-10-30 04:38:13
chatgpt3p5_promptM1k1,BM25%100,irds:beir/webis-touche2020/v2,122.85254836082458,0.16394270267722003,0.4508344880853885,0.3851829396268419,0.44408811143505017,0.4508344880853885,0.2507880622441439,0.3683871446431627,0.22653061224489793,0.07836734693877549,0.007836734693877556,0.37777560181068504,0.472653751754429,0.18626757706463243,2024-10-30--04-38-13--Z4rWr_reformulators,0.6806495785713196,0.11920537799596786,0.7236086130142212,0.1458490639925003,0.4797750435505537,0.11096950152009251,0.5685732283327501,0.10977926943749086,1.0,0.0,2024-10-30 04:38:13
chatgpt3p5_promptM1k1,DPH,irds:beir/webis-touche2020/v2,122.85254836082458,0.19260263725411872,0.5320161282870774,0.4846684038765651,0.5250809847748623,0.5312732144945675,0.29683066964646,0.39271430258933676,0.2591836734693877,0.0785714285714286,0.014020408163265314,0.3791328873059735,0.777904458311924,0.22614346972635088,2024-10-30--04-38-13--Z4rWr_reformulators,0.6806495785713196,0.11920537799596786,0.7236086130142212,0.1458490639925003,0.4797750435505537,0.11096950152009251,0.5685732283327501,0.10977926943749086,1.0,0.0,2024-10-30 04:38:13
chatgpt3p5_promptM1k1,DPH%100,irds:beir/webis-touche2020/v2,122.85254836082458,0.1790557901034429,0.5312732144945675,0.48392549008405517,0.5250809847748623,0.5312732144945675,0.29683066964646,0.39271430258933676,0.2591836734693877,0.0785714285714286,0.007857142857142861,0.3791328873059735,0.4621138563099157,0.2153003999696876,2024-10-30--04-38-13--Z4rWr_reformulators,0.6806495785713196,0.11920537799596786,0.7236086130142212,0.1458490639925003,0.4797750435505537,0.11096950152009251,0.5685732283327501,0.10977926943749086,1.0,0.0,2024-10-30 04:38:13
vikcmp_e5,BM25%100,irds:beir/scifact/test,323.3920056819916,0.0029515585380529958,0.003023325386869025,0.0,0.0025,0.003022842171558136,0.0035386877054828353,0.007575662147341915,0.0006666666666666668,0.0003333333333333333,3.333333333333334e-05,0.013333333333333334,0.028999999999999998,0.0,2024-10-30--04-35-55--K8bWZ_reformulators,0.030685316771268845,0.08093776553869247,0.33577898144721985,0.1010652557015419,0.0037895544565444907,0.014959603590784071,0.00812442935871705,0.019891773139867557,0.00815103415103415,0.03174891141085438,2024-10-30 04:35:55
vikcmp_e5,DPH,irds:beir/scifact/test,323.3920056819916,0.0034811900189452008,0.0035619063034215137,0.0,0.0027777777777777775,0.003357226562325728,0.003769765845238192,0.008341875040450756,0.0006666666666666668,0.0003666666666666666,0.00010000000000000006,0.016666666666666666,0.094,0.0,2024-10-30--04-35-55--K8bWZ_reformulators,0.030685316771268845,0.08093776553869247,0.33577898144721985,0.1010652557015419,0.0037895544565444907,0.014959603590784071,0.00812442935871705,0.019891773139867557,0.00815103415103415,0.03174891141085438,2024-10-30 04:35:55
vikcmp_e5,DPH%100,irds:beir/scifact/test,323.3920056819916,0.0032792756476537,0.0033578981297849547,0.0,0.0027777777777777775,0.003357226562325728,0.003769765845238192,0.008341875040450756,0.0006666666666666668,0.0003666666666666666,3.666666666666668e-05,0.016666666666666666,0.03233333333333333,0.0,2024-10-30--04-35-55--K8bWZ_reformulators,0.030685316771268845,0.08093776553869247,0.33577898144721985,0.1010652557015419,0.0037895544565444907,0.014959603590784071,0.00812442935871705,0.019891773139867557,0.00815103415103415,0.03174891141085438,2024-10-30 04:35:55
vikcmp_e5,BM25,irds:beir/scifact/test,323.3920056819916,0.0031843874834583757,0.0032582587093787814,0.0,0.0025,0.003022842171558136,0.0035386877054828353,0.007575662147341915,0.0006666666666666668,0.0003333333333333333,0.00010000000000000006,0.013333333333333334,0.094,0.0,2024-10-30--04-35-55--K8bWZ_reformulators,0.030685316771268845,0.08093776553869247,0.33577898144721985,0.1010652557015419,0.0037895544565444907,0.014959603590784071,0.00812442935871705,0.019891773139867557,0.00815103415103415,0.03174891141085438,2024-10-30 04:35:55
vikcmp_e5,BM25%100>>MonoT5,irds:beir/scifact/test,323.3920056819916,0.0015783062988379856,0.00164446976953022,0.0,0.0011111111111111111,0.00164446976953022,0.0016666666666666668,0.006165562801176121,0.0003333333333333334,0.0003333333333333333,3.333333333333334e-05,0.013333333333333334,0.028999999999999998,0.0,2024-10-30--04-35-55--K8bWZ_reformulators,0.030685316771268845,0.08093776553869247,0.33577898144721985,0.1010652557015419,0.0037895544565444907,0.014959603590784071,0.00812442935871705,0.019891773139867557,0.00815103415103415,0.03174891141085438,2024-10-30 04:35:55
chatgpt3p5_promptM3k1,BM25%100>>MonoT5,irds:beir/trec-covid,107.71725106239319,0.0676855307068171,0.8903333333333334,0.7949285714285714,0.8903333333333334,0.8903333333333334,0.6534693903698162,0.41148717730409595,0.696,0.41580000000000006,0.041580000000000006,0.06226163516702224,0.09688012473110358,0.06880003764162955,2024-10-30--04-35-49--DPTWw_reformulators,0.8369902968406677,0.08230092376470566,0.8645035624504089,0.09399507939815521,0.587808869063513,0.11326123217757271,0.8014693708084037,0.08910264832810429,1.0,0.0,2024-10-30 04:35:49
chatgpt3p5_promptM3k1,BM25,irds:beir/trec-covid,107.71725106239319,0.15574936994871538,0.7877985347985347,0.7005306495660547,0.7946666666666665,0.796131868131868,0.5470145951786789,0.3911505156490226,0.5860000000000002,0.41580000000000006,0.17576,0.05706017302204059,0.36326046549384894,0.13159218329072647,2024-10-30--04-35-49--DPTWw_reformulators,0.8369902968406677,0.08230092376470566,0.8645035624504089,0.09399507939815521,0.587808869063513,0.11326123217757271,0.8014693708084037,0.08910264832810429,1.0,0.0,2024-10-30 04:35:49
chatgpt3p5_promptM3k1,BM25%100,irds:beir/trec-covid,107.71725106239319,0.06201130338770662,0.7877985347985347,0.7005306495660547,0.7946666666666665,0.796131868131868,0.5470145951786789,0.3911505156490226,0.5860000000000002,0.41580000000000006,0.041580000000000006,0.05706017302204059,0.09688012473110358,0.05894457500414118,2024-10-30--04-35-49--DPTWw_reformulators,0.8369902968406677,0.08230092376470566,0.8645035624504089,0.09399507939815521,0.587808869063513,0.11326123217757271,0.8014693708084037,0.08910264832810429,1.0,0.0,2024-10-30 04:35:49
chatgpt3p5_promptM3k1,DPH,irds:beir/trec-covid,107.71725106239319,0.1415527255866356,0.8086515151515152,0.7463868610639932,0.8058333333333333,0.8086515151515152,0.5476176446751806,0.38122443077728163,0.574,0.4037999999999999,0.16586,0.05493087935865079,0.33985535779924925,0.1196781021834004,2024-10-30--04-35-49--DPTWw_reformulators,0.8369902968406677,0.08230092376470566,0.8645035624504089,0.09399507939815521,0.587808869063513,0.11326123217757271,0.8014693708084037,0.08910264832810429,1.0,0.0,2024-10-30 04:35:49
chatgpt3p5_promptM3k1,DPH%100,irds:beir/trec-covid,107.71725106239319,0.057405751004795814,0.8086515151515152,0.7463868610639932,0.8058333333333333,0.8086515151515152,0.5476176446751806,0.38115270202041573,0.574,0.40339999999999987,0.04034,0.05493087935865079,0.09229659031546542,0.054166739779737856,2024-10-30--04-35-49--DPTWw_reformulators,0.8369902968406677,0.08230092376470566,0.8645035624504089,0.09399507939815521,0.587808869063513,0.11326123217757271,0.8014693708084037,0.08910264832810429,1.0,0.0,2024-10-30 04:35:49
chatgpt3p5_promptM3k1,DPH,irds:beir/webis-touche2020/v2,133.01927661895752,0.19536939765824923,0.5427376789781662,0.5086306295649944,0.5405004859086492,0.5444383592502751,0.31340268851433745,0.41641440337453084,0.2938775510204082,0.08551020408163264,0.013897959183673477,0.39435787692259394,0.7597379032147478,0.22496160180836636,2024-10-30--04-35-18--SyM9a_reformulators,0.8396082520484924,0.06525877863168716,0.8944475054740906,0.048485781997442245,0.5216331854086956,0.1304544975732886,0.6702061225284544,0.1506383858909031,1.0,0.0,2024-10-30 04:35:18
chatgpt3p5_promptM3k1,DPH%100,irds:beir/webis-touche2020/v2,133.01927661895752,0.18334015458565261,0.5427376789781662,0.5086306295649944,0.5405004859086492,0.5444383592502751,0.31340268851433745,0.41641440337453084,0.2938775510204082,0.08551020408163264,0.00855102040816327,0.39435787692259394,0.49320443299428246,0.21553647164327414,2024-10-30--04-35-18--SyM9a_reformulators,0.8396082520484924,0.06525877863168716,0.8944475054740906,0.048485781997442245,0.5216331854086956,0.1304544975732886,0.6702061225284544,0.1506383858909031,1.0,0.0,2024-10-30 04:35:18
chatgpt3p5_promptM3k1,BM25%100,irds:beir/webis-touche2020/v2,133.01927661895752,0.17031492632842057,0.5379700936978565,0.48389745935311335,0.5298104956268221,0.5389905018611219,0.2924903810174225,0.4022699834159838,0.2693877551020408,0.08408163265306123,0.008408163265306126,0.3739884025806457,0.4871449273011018,0.19994199680322267,2024-10-30--04-35-18--SyM9a_reformulators,0.8396082520484924,0.06525877863168716,0.8944475054740906,0.048485781997442245,0.5216331854086956,0.1304544975732886,0.6702061225284544,0.1506383858909031,1.0,0.0,2024-10-30 04:35:18
chatgpt3p5_promptM3k1,BM25,irds:beir/webis-touche2020/v2,133.01927661895752,0.18489376672231678,0.5379700936978565,0.48389745935311335,0.5298104956268221,0.5389905018611219,0.2924903810174225,0.4022699834159838,0.2693877551020408,0.08408163265306123,0.01477551020408164,0.3739884025806457,0.8041273049975401,0.2111170461481928,2024-10-30--04-35-18--SyM9a_reformulators,0.8396082520484924,0.06525877863168716,0.8944475054740906,0.048485781997442245,0.5216331854086956,0.1304544975732886,0.6702061225284544,0.1506383858909031,1.0,0.0,2024-10-30 04:35:18
chatgpt3p5_promptM3k1,BM25%100>>MonoT5,irds:beir/webis-touche2020/v2,133.01927661895752,0.19901112078082278,0.6157459418896076,0.5272669605534834,0.6109329446064139,0.6157459418896076,0.3315303775800116,0.42586283371598127,0.2897959183673469,0.08408163265306123,0.008408163265306126,0.3782099826848049,0.4871449273011018,0.22173528728712558,2024-10-30--04-35-18--SyM9a_reformulators,0.8396082520484924,0.06525877863168716,0.8944475054740906,0.048485781997442245,0.5216331854086956,0.1304544975732886,0.6702061225284544,0.1506383858909031,1.0,0.0,2024-10-30 04:35:18
chatgpt3p5_promptM1k1,BM25%100>>MonoT5,irds:beir/trec-covid,110.76767563819885,0.06307840903195056,0.8338333333333332,0.7476733821733821,0.8238333333333333,0.8238333333333333,0.6115191220849632,0.39723195818141427,0.666,0.39880000000000004,0.039880000000000006,0.0634382769039875,0.09498522702879679,0.06553519266477502,2024-10-30--04-33-27--wRfCv_reformulators,0.6686791181564331,0.14560823142528534,0.6931484341621399,0.16781409084796906,0.540630253733195,0.10102309168441946,0.71114038258402,0.09634720390773799,1.0,0.0,2024-10-30 04:33:27
chatgpt3p5_promptM1k1,BM25,irds:beir/trec-covid,110.76767563819885,0.15154153845951845,0.6119237141427543,0.5241860333609708,0.5858015873015872,0.5951466676598254,0.40179108296655125,0.35833337847003266,0.45000000000000007,0.39860000000000007,0.18084,0.05437017872877572,0.37338214813420684,0.12960036668924504,2024-10-30--04-33-27--wRfCv_reformulators,0.6686791181564331,0.14560823142528534,0.6931484341621399,0.16781409084796906,0.540630253733195,0.10102309168441946,0.71114038258402,0.09634720390773799,1.0,0.0,2024-10-30 04:33:27
chatgpt3p5_promptM1k1,BM25%100,irds:beir/trec-covid,110.76767563819885,0.053741889515306,0.6119237141427543,0.5241860333609708,0.5858015873015872,0.5951466676598254,0.40179108296655125,0.3584072430168824,0.45000000000000007,0.39880000000000004,0.039880000000000006,0.05437017872877572,0.09498522702879679,0.05299532720740222,2024-10-30--04-33-27--wRfCv_reformulators,0.6686791181564331,0.14560823142528534,0.6931484341621399,0.16781409084796906,0.540630253733195,0.10102309168441946,0.71114038258402,0.09634720390773799,1.0,0.0,2024-10-30 04:33:27
chatgpt3p5_promptM1k1,DPH,irds:beir/trec-covid,110.76767563819885,0.13998111821782103,0.6611754337393871,0.5675880423031221,0.6504126984126983,0.6528421004060538,0.4500193984600292,0.36557817604736853,0.5060000000000001,0.39740000000000003,0.17157999999999998,0.05311890579312223,0.3515228917652314,0.12130159941149322,2024-10-30--04-33-27--wRfCv_reformulators,0.6686791181564331,0.14560823142528534,0.6931484341621399,0.16781409084796906,0.540630253733195,0.10102309168441946,0.71114038258402,0.09634720390773799,1.0,0.0,2024-10-30 04:33:27
chatgpt3p5_promptM1k1,DPH%100,irds:beir/trec-covid,110.76767563819885,0.05124312574708093,0.6611754337393871,0.5675880423031221,0.6504126984126983,0.6528421004060538,0.4500193984600292,0.36550644729050263,0.5060000000000001,0.3972,0.03972,0.05311890579312223,0.09115837542092477,0.05191855504699289,2024-10-30--04-33-27--wRfCv_reformulators,0.6686791181564331,0.14560823142528534,0.6931484341621399,0.16781409084796906,0.540630253733195,0.10102309168441946,0.71114038258402,0.09634720390773799,1.0,0.0,2024-10-30 04:33:27
vikm_e1,BM25%100,irds:beir/scifact/test,172.54158568382263,0.00015082956259426848,0.00015082956259426848,0.0,0.0,0.00015082956259426848,0.0,0.0012110896276368735,0.0,6.666666666666667e-05,6.666666666666667e-06,0.0033333333333333335,0.006666666666666667,0.0,2024-10-30--04-33-02--3ibvJ_reformulators,0.004318466875702143,0.06616389006376266,0.32849180698394775,0.08976402133703232,0.00032323232323232324,0.00421559578610828,0.00370166579715774,0.011215335464392356,0.0007516339869281045,0.010176525159264482,2024-10-30 04:33:02
vikm_e1,DPH,irds:beir/scifact/test,172.54158568382263,0.00025909087328932693,0.00025909087328932693,0.0,0.0,0.00024052287581699346,0.0,0.001332885132743176,0.0,6.666666666666667e-05,1.6666666666666667e-05,0.0033333333333333335,0.016666666666666666,0.0,2024-10-30--04-33-02--3ibvJ_reformulators,0.004318466875702143,0.06616389006376266,0.32849180698394775,0.08976402133703232,0.00032323232323232324,0.00421559578610828,0.00370166579715774,0.011215335464392356,0.0007516339869281045,0.010176525159264482,2024-10-30 04:33:02
vikm_e1,DPH%100,irds:beir/scifact/test,172.54158568382263,0.00024052287581699346,0.00024052287581699346,0.0,0.0,0.00024052287581699346,0.0,0.001332885132743176,0.0,6.666666666666667e-05,6.666666666666667e-06,0.0033333333333333335,0.006666666666666667,0.0,2024-10-30--04-33-02--3ibvJ_reformulators,0.004318466875702143,0.06616389006376266,0.32849180698394775,0.08976402133703232,0.00032323232323232324,0.00421559578610828,0.00370166579715774,0.011215335464392356,0.0007516339869281045,0.010176525159264482,2024-10-30 04:33:02
vikm_e1,BM25,irds:beir/scifact/test,172.54158568382263,0.0001696253682903697,0.0001696253682903697,0.0,0.0,0.00015082956259426848,0.0,0.0012110896276368735,0.0,6.666666666666667e-05,1.6666666666666667e-05,0.0033333333333333335,0.016666666666666666,0.0,2024-10-30--04-33-02--3ibvJ_reformulators,0.004318466875702143,0.06616389006376266,0.32849180698394775,0.08976402133703232,0.00032323232323232324,0.00421559578610828,0.00370166579715774,0.011215335464392356,0.0007516339869281045,0.010176525159264482,2024-10-30 04:33:02
vikm_e1,BM25%100>>MonoT5,irds:beir/scifact/test,172.54158568382263,0.0004945054945054945,0.0004945054945054945,0.0,0.0,0.0004945054945054945,0.0,0.0017286918661566968,0.0,6.666666666666667e-05,6.666666666666667e-06,0.006666666666666667,0.006666666666666667,0.0,2024-10-30--04-33-02--3ibvJ_reformulators,0.004318466875702143,0.06616389006376266,0.32849180698394775,0.08976402133703232,0.00032323232323232324,0.00421559578610828,0.00370166579715774,0.011215335464392356,0.0007516339869281045,0.010176525159264482,2024-10-30 04:33:02
vikcmp_e1,BM25%100>>MonoT5,irds:beir/scifact/test,178.89311003684998,0.0007776818805795743,0.0008076444273960537,0.0,0.0006666666666666668,0.0008076444273960537,0.0012895093574484722,0.0025678271549015976,0.0003333333333333334,0.00013333333333333334,1.3333333333333333e-05,0.0033333333333333335,0.010666666666666668,0.0,2024-10-30--04-32-49--pt5Jd_reformulators,0.007900228723883629,0.07039973139762878,0.3167189061641693,0.09341748058795929,0.0003675213675213675,0.004826230167100504,0.0024493274121109203,0.010280545208058468,0.0008585858585858586,0.010927196908741976,2024-10-30 04:32:49
vikcmp_e1,BM25,irds:beir/scifact/test,178.89311003684998,0.0003602443861158185,0.0007411967670681993,0.0,0.0004761904761904762,0.0006596181596181597,0.00037684467252624014,0.0020809035264283855,0.0003333333333333334,0.00013333333333333334,3.333333333333334e-05,0.004,0.030666666666666665,0.0,2024-10-30--04-32-49--pt5Jd_reformulators,0.007900228723883629,0.07039973139762878,0.3167189061641693,0.09341748058795929,0.0003675213675213675,0.004826230167100504,0.0024493274121109203,0.010280545208058468,0.0008585858585858586,0.010927196908741976,2024-10-30 04:32:49
vikcmp_e1,BM25%100,irds:beir/scifact/test,178.89311003684998,0.00027866577866577865,0.0006596181596181597,0.0,0.0004761904761904762,0.0006596181596181597,0.00037684467252624014,0.0020809035264283855,0.0003333333333333334,0.00013333333333333334,1.3333333333333333e-05,0.004,0.010666666666666668,0.0,2024-10-30--04-32-49--pt5Jd_reformulators,0.007900228723883629,0.07039973139762878,0.3167189061641693,0.09341748058795929,0.0003675213675213675,0.004826230167100504,0.0024493274121109203,0.010280545208058468,0.0008585858585858586,0.010927196908741976,2024-10-30 04:32:49
vikcmp_e1,DPH,irds:beir/scifact/test,178.89311003684998,0.00034229543131639964,0.0005847196737406422,0.0,0.0,0.00047855772919064055,0.0,0.001551773303999366,0.0,9.999999999999999e-05,3.333333333333334e-05,0.004,0.030666666666666665,0.0,2024-10-30--04-32-49--pt5Jd_reformulators,0.007900228723883629,0.07039973139762878,0.3167189061641693,0.09341748058795929,0.0003675213675213675,0.004826230167100504,0.0024493274121109203,0.010280545208058468,0.0008585858585858586,0.010927196908741976,2024-10-30 04:32:49
vikcmp_e1,DPH%100,irds:beir/scifact/test,178.89311003684998,0.00023613348676639816,0.00047855772919064055,0.0,0.0,0.00047855772919064055,0.0,0.001551773303999366,0.0,9.999999999999999e-05,1e-05,0.004,0.007333333333333334,0.0,2024-10-30--04-32-49--pt5Jd_reformulators,0.007900228723883629,0.07039973139762878,0.3167189061641693,0.09341748058795929,0.0003675213675213675,0.004826230167100504,0.0024493274121109203,0.010280545208058468,0.0008585858585858586,0.010927196908741976,2024-10-30 04:32:49
chatgpt3p5_promptM2k1,DPH,irds:beir/trec-covid,110.34878134727478,0.16035495788987447,0.7699848484848485,0.6669378758496406,0.768,0.7723181818181818,0.5231150758314123,0.41236862340612546,0.5780000000000001,0.4494,0.18086000000000005,0.06146706571119738,0.37093557183059617,0.13532732653454213,2024-10-30--04-32-44--sWu2L_reformulators,0.7947436571121216,0.0955691784620285,0.8713574409484863,0.09909486770629883,0.5657219936925819,0.10147884901048462,0.7435769022555542,0.08178713190450133,1.0,0.0,2024-10-30 04:32:44
chatgpt3p5_promptM2k1,DPH%100,irds:beir/trec-covid,110.34878134727478,0.06502733045285188,0.7699848484848485,0.6669378758496406,0.768,0.7723181818181818,0.5231150758314123,0.4124403521629914,0.5780000000000001,0.4494,0.044940000000000015,0.06146706571119738,0.10492138451358185,0.06200765516754632,2024-10-30--04-32-44--sWu2L_reformulators,0.7947436571121216,0.0955691784620285,0.8713574409484863,0.09909486770629883,0.5657219936925819,0.10147884901048462,0.7435769022555542,0.08178713190450133,1.0,0.0,2024-10-30 04:32:44
chatgpt3p5_promptM2k1,BM25%100,irds:beir/trec-covid,110.34878134727478,0.06564405495857092,0.749593137254902,0.6794349206349206,0.7331666666666666,0.7362382985452246,0.5185953407780385,0.40630681274872743,0.5840000000000001,0.44220000000000004,0.044219999999999995,0.06083512561120312,0.10533043228268422,0.06362969494620777,2024-10-30--04-32-44--sWu2L_reformulators,0.7947436571121216,0.0955691784620285,0.8713574409484863,0.09909486770629883,0.5657219936925819,0.10147884901048462,0.7435769022555542,0.08178713190450133,1.0,0.0,2024-10-30 04:32:44
chatgpt3p5_promptM2k1,BM25,irds:beir/trec-covid,110.34878134727478,0.16741515523587946,0.749593137254902,0.6794349206349206,0.7331666666666666,0.7362382985452246,0.5185953407780385,0.4062350839918615,0.5840000000000001,0.44220000000000004,0.18620000000000003,0.06083512561120312,0.38445981681636804,0.1411692742250366,2024-10-30--04-32-44--sWu2L_reformulators,0.7947436571121216,0.0955691784620285,0.8713574409484863,0.09909486770629883,0.5657219936925819,0.10147884901048462,0.7435769022555542,0.08178713190450133,1.0,0.0,2024-10-30 04:32:44
